1.995e+30	2.405e+20	3.581e+20	1.831e+06	-5.358e+06
1.939e+30	2.636e+20	6.523e+19	1.239e+06	-2.651e+06
2.048e+30	-1.088e+20	-4.033e+19	3.830e+06	1.956e+06
1.969e+30	-1.368e+20	3.208e+20	-2.210e+04	-3.407e+06
2.037e+30	-8.677e+20	1.271e+20	-5.374e+06	-5.478e+06
2.062e+30	6.272e+20	4.864e+20	4.915e+06	-3.320e+06
1.961e+30	-3.744e+20	3.224e+20	4.888e+06	-3.791e+06
2.014e+30	8.612e+20	-4.081e+19	-3.456e+06	9.091e+04
2.032e+30	-1.493e+20	2.680e+19	-5.314e+06	-1.282e+06
2.034e+30	-3.541e+20	3.173e+20	2.056e+06	-4.851e+06
2.078e+30	2.453e+20	-2.545e+20	-5.004e+06	4.570e+06
1.903e+30	-4.896e+20	-1.081e+20	-5.486e+06	-9.508e+05
1.896e+30	6.549e+20	-2.103e+20	1.757e+06	-1.286e+06
1.970e+30	-3.460e+20	4.322e+20	-1.590e+06	4.169e+06
1.912e+30	2.494e+20	4.766e+20	-5.440e+06	-2.572e+06
2.087e+30	6.536e+19	-3.342e+20	-4.275e+06	1.363e+06
1.978e+30	1.073e+20	-3.737e+20	4.103e+06	-3.650e+06
2.030e+30	-8.096e+20	5.561e+20	-4.209e+05	2.549e+06
1.933e+30	-1.635e+19	4.283e+19	3.864e+04	-4.751e+06
1.914e+30	-3.858e+19	-7.587e+20	-9.927e+05	3.165e+06
1.971e+30	-1.497e+20	-3.966e+20	-1.801e+06	4.535e+06
2.077e+30	-5.594e+19	4.224e+19	2.864e+06	4.780e+06
1.892e+30	-6.225e+20	-4.355e+20	1.058e+06	2.026e+06
1.981e+30	-1.144e+20	-2.476e+20	2.631e+06	-1.377e+06
2.060e+30	-2.316e+20	2.244e+20	-4.342e+06	3.892e+06
1.974e+30	-6.799e+20	5.592e+20	3.251e+06	4.184e+06
1.965e+30	7.665e+20	1.160e+19	2.286e+05	-3.660e+06
1.890e+30	2.371e+19	-1.176e+20	4.501e+06	4.360e+06
2.021e+30	4.000e+20	7.881e+19	3.359e+06	-7.130e+05
1.999e+30	4.185e+20	4.293e+20	3.210e+06	4.167e+04
1.933e+30	-2.915e+19	1.505e+19	2.371e+06	-4.690e+06
1.938e+30	-1.876e+19	3.532e+18	5.296e+06	3.432e+06
2.001e+30	4.126e+20	-6.346e+20	2.546e+06	4.450e+06
2.031e+30	-5.296e+19	-3.534e+20	1.855e+06	3.392e+06
1.932e+30	5.669e+20	-6.296e+20	-4.370e+06	-1.999e+06
1.891e+30	-1.136e+19	4.668e+20	-1.195e+06	-5.074e+06
1.962e+30	1.243e+20	-8.793e+20	-4.054e+06	-4.492e+06
2.008e+30	-1.781e+20	4.337e+20	2.799e+06	-4.910e+06
2.007e+30	3.447e+20	3.665e+20	-3.835e+06	5.799e+05
2.081e+30	1.058e+20	5.615e+19	-2.455e+06	-5.709e+05
1.957e+30	-1.475e+19	-4.616e+20	-4.775e+06	8.529e+05
2.055e+30	-2.504e+20	8.607e+20	1.464e+06	-6.775e+05
2.053e+30	7.128e+20	-5.176e+20	1.427e+06	-4.629e+06
1.973e+30	-1.126e+20	3.982e+20	2.440e+06	-2.786e+06
1.992e+30	1.565e+20	-3.069e+20	1.534e+05	-1.825e+06
1.905e+30	5.997e+20	-8.152e+19	-1.805e+06	-4.849e+06
1.914e+30	-4.377e+20	-4.825e+19	2.272e+06	2.841e+06
2.084e+30	6.659e+19	8.504e+20	4.363e+06	3.194e+06
1.967e+30	-4.642e+20	-7.121e+20	-4.766e+06	2.647e+06
2.042e+30	2.121e+20	-5.880e+19	1.903e+06	4.248e+06
2.073e+30	2.816e+20	-7.809e+20	7.361e+05	-4.770e+06
1.996e+30	1.624e+20	-1.589e+20	1.421e+06	4.841e+06
1.962e+30	8.592e+20	2.919e+19	-2.257e+06	1.915e+06
2.076e+30	5.454e+19	6.334e+19	3.764e+06	-3.842e+05
1.937e+30	-6.983e+19	4.975e+19	-1.974e+06	-4.544e+06
1.956e+30	1.460e+19	-5.632e+18	-4.167e+06	-1.228e+06
1.948e+30	7.128e+20	-2.427e+20	1.575e+06	-5.511e+06
2.062e+30	2.509e+18	4.246e+20	-2.582e+06	1.045e+06
1.988e+30	1.045e+19	9.796e+20	1.958e+06	3.231e+06
2.015e+30	-5.151e+20	-4.313e+20	1.440e+06	3.426e+06
1.958e+30	3.600e+20	7.211e+20	-2.604e+06	-4.889e+06
1.984e+30	-1.339e+20	-2.287e+20	1.340e+06	-2.618e+06
1.965e+30	6.853e+20	-3.247e+20	-1.612e+06	-2.931e+06
1.998e+30	-2.039e+18	9.429e+20	-1.706e+06	1.865e+06
1.941e+30	-6.013e+20	4.724e+20	4.076e+06	-2.501e+06
2.027e+30	1.795e+19	-8.106e+19	4.215e+06	4.185e+05
1.890e+30	1.281e+19	2.519e+20	3.292e+05	-1.955e+06
1.956e+30	-8.607e+19	-1.979e+20	4.598e+06	-3.309e+06
1.961e+30	5.269e+20	-4.575e+20	-1.613e+06	1.181e+06
2.044e+30	-6.745e+20	-4.399e+20	-2.907e+05	4.840e+06
1.937e+30	-5.355e+20	-6.925e+19	3.948e+05	4.797e+06
1.958e+30	7.452e+20	-5.632e+20	3.426e+06	7.307e+05
1.895e+30	-1.464e+20	-7.920e+18	-4.755e+06	-5.908e+05
2.034e+30	8.455e+19	6.747e+19	-1.580e+06	-3.507e+06
2.027e+30	-3.846e+19	7.775e+20	-4.317e+06	-1.961e+06
1.966e+30	-2.028e+20	1.729e+20	-1.430e+06	-2.730e+06
2.085e+30	-2.151e+20	-1.315e+19	2.189e+06	-3.054e+06
2.019e+30	-4.506e+20	2.591e+19	4.425e+06	4.417e+06
2.028e+30	4.098e+20	3.284e+19	2.035e+06	2.301e+06
1.890e+30	1.725e+20	5.453e+20	2.536e+05	2.001e+06
1.960e+30	9.399e+19	1.280e+20	-3.775e+06	3.775e+06
1.908e+30	3.530e+20	-6.750e+20	-5.257e+06	1.788e+06
2.047e+30	2.035e+20	1.151e+20	-5.445e+06	-2.349e+05
2.059e+30	2.402e+20	1.779e+19	4.510e+06	2.167e+06
1.978e+30	-5.118e+18	-3.269e+20	-2.099e+06	-1.839e+06
2.034e+30	-4.104e+20	6.578e+20	2.015e+06	2.136e+06
1.935e+30	2.623e+20	9.636e+20	1.794e+06	-7.488e+05
2.031e+30	-9.716e+17	1.353e+19	-7.552e+05	1.084e+06
1.896e+30	2.606e+19	-6.548e+20	-4.513e+06	2.539e+06
1.931e+30	-2.809e+18	5.902e+20	4.048e+06	4.641e+06
1.992e+30	-6.005e+20	-2.012e+20	-4.891e+06	-5.364e+06
2.066e+30	4.476e+20	6.120e+20	5.117e+05	-3.871e+06
2.000e+30	-2.719e+20	-8.273e+20	-3.726e+06	3.020e+06
2.003e+30	-3.712e+20	-5.914e+20	-8.313e+05	4.305e+06
1.891e+30	-2.493e+20	-6.518e+20	-5.199e+06	2.719e+06
2.022e+30	-2.433e+20	6.819e+20	-4.986e+06	2.489e+06
1.894e+30	-7.721e+19	2.094e+20	5.436e+06	-1.053e+06
1.899e+30	-7.717e+19	3.574e+20	-5.302e+06	-3.448e+06
1.972e+30	1.398e+20	3.727e+19	2.977e+06	-1.094e+06
1.997e+30	-5.290e+20	6.245e+20	3.402e+06	5.290e+06
2.056e+30	7.277e+20	4.773e+20	-9.810e+05	-3.897e+06
1.924e+30	-4.332e+20	-4.864e+20	-1.208e+05	-4.085e+06
2.027e+30	-8.532e+19	-9.532e+20	-4.269e+06	4.768e+06
2.051e+30	3.903e+20	7.566e+20	1.624e+05	2.894e+06
2.031e+30	-3.486e+20	6.898e+19	6.495e+05	4.284e+06
1.983e+30	-1.251e+20	4.040e+20	1.725e+06	2.043e+06
2.053e+30	4.040e+20	-5.361e+20	4.910e+06	-5.087e+05
2.088e+30	3.776e+20	-3.015e+20	2.886e+05	-4.241e+06
1.945e+30	-1.577e+20	-3.043e+20	-2.780e+05	-4.522e+06
2.080e+30	2.726e+20	-4.140e+20	-3.744e+06	1.970e+06
2.025e+30	1.033e+20	-9.603e+19	-2.512e+06	2.228e+06
1.951e+30	-6.660e+19	9.499e+20	4.118e+06	-5.511e+06
1.926e+30	3.656e+20	9.250e+20	-1.778e+06	-1.450e+06
1.925e+30	5.068e+20	2.453e+20	-2.224e+05	4.322e+06
2.070e+30	-2.000e+20	2.531e+20	4.498e+06	3.590e+06
2.079e+30	2.745e+18	3.334e+19	-3.574e+06	-1.311e+06
2.079e+30	6.703e+20	-2.685e+20	-4.218e+06	-2.008e+06
1.971e+30	3.341e+20	-5.444e+20	5.089e+06	2.000e+06
1.954e+30	2.938e+20	2.426e+20	-3.704e+06	-1.714e+06
1.900e+30	1.696e+20	4.607e+20	1.800e+06	4.547e+06
2.018e+30	2.858e+20	1.116e+20	-2.916e+06	-4.475e+06
2.030e+30	-5.464e+19	9.950e+20	4.847e+06	-3.370e+06
1.965e+30	2.467e+20	2.171e+20	4.080e+06	-1.318e+06
2.037e+30	-9.214e+18	3.298e+17	-3.869e+06	-1.333e+06
1.981e+30	5.063e+20	-6.229e+20	2.424e+06	1.297e+06
2.059e+30	7.911e+20	-2.178e+19	1.506e+06	8.589e+05
2.039e+30	-9.679e+19	-4.588e+20	-2.637e+06	-1.305e+06
2.080e+30	-2.421e+20	2.724e+20	4.980e+06	3.093e+06
1.967e+30	9.234e+19	-8.267e+19	-4.172e+06	-2.740e+06
2.003e+30	3.522e+20	-7.025e+20	-4.876e+06	3.856e+06
1.911e+30	-3.506e+19	-1.554e+20	1.692e+06	-1.173e+06
2.087e+30	3.366e+20	-7.452e+20	5.353e+06	5.225e+06
2.022e+30	-1.550e+20	1.381e+20	8.604e+05	3.814e+06
1.970e+30	3.171e+20	7.490e+20	-1.311e+05	-5.466e+06
2.019e+30	4.885e+20	2.080e+20	1.801e+06	-1.932e+06
1.969e+30	-2.875e+19	-6.151e+20	-2.025e+04	-1.757e+06
1.929e+30	-2.285e+20	2.022e+20	-2.960e+06	1.174e+06
1.929e+30	-5.298e+20	-2.502e+20	9.170e+05	3.792e+06
2.059e+30	1.363e+20	2.070e+20	1.257e+06	4.205e+05
2.044e+30	-2.803e+20	6.573e+20	5.721e+05	-1.832e+06
1.980e+30	9.196e+20	4.774e+19	-3.601e+06	-4.668e+06
1.937e+30	-7.342e+20	-3.326e+20	2.145e+06	-2.044e+05
2.044e+30	3.886e+20	4.979e+20	-7.806e+05	2.954e+06
1.936e+30	6.215e+20	-1.727e+19	-1.654e+06	4.576e+06
1.935e+30	-1.245e+20	-5.711e+20	-1.466e+06	2.887e+06
2.058e+30	-1.359e+20	-7.074e+20	-2.151e+06	-3.621e+05
2.039e+30	-2.207e+20	-7.143e+20	-1.816e+06	2.534e+06
1.962e+30	-9.082e+20	1.076e+20	-2.546e+06	4.854e+06
1.964e+30	1.325e+20	2.472e+20	-5.149e+06	-2.487e+06
1.894e+30	3.406e+19	-2.776e+19	-2.534e+06	3.897e+06
1.969e+30	-1.362e+20	-5.418e+20	2.023e+06	3.029e+06
2.051e+30	-6.548e+20	1.437e+20	4.703e+05	4.441e+06
1.961e+30	-4.262e+20	4.659e+19	-4.313e+06	-5.407e+06
1.962e+30	-9.160e+20	3.350e+20	-5.371e+06	9.809e+05
2.066e+30	-3.276e+20	-2.160e+20	1.529e+06	-9.764e+05
2.075e+30	-7.968e+19	-1.181e+19	-4.013e+06	-2.667e+06
2.080e+30	1.839e+20	-7.266e+19	4.508e+06	-1.905e+05
2.052e+30	5.364e+20	-5.506e+20	4.233e+06	-1.359e+06
1.961e+30	-2.360e+20	-2.539e+20	-3.145e+06	-2.951e+06
2.010e+30	5.302e+20	-1.897e+19	-3.080e+06	-3.750e+06
2.057e+30	-1.760e+20	5.180e+20	-5.205e+06	-2.910e+06
2.058e+30	6.622e+20	-7.624e+19	-4.833e+06	-2.143e+06
1.964e+30	1.543e+20	-2.843e+20	-3.230e+06	-2.086e+06
1.898e+30	3.263e+18	9.150e+20	-3.608e+06	-4.117e+06
2.087e+30	1.082e+19	-7.854e+18	-5.262e+06	5.025e+06
1.996e+30	5.889e+19	7.933e+19	5.448e+06	4.479e+05
2.012e+30	-5.263e+18	1.727e+19	1.938e+06	3.129e+06
1.939e+30	1.316e+20	-8.028e+20	2.112e+05	-5.112e+06
2.071e+30	2.436e+19	-8.287e+19	1.882e+06	5.097e+06
2.075e+30	-1.142e+19	6.098e+19	-1.057e+06	-1.131e+06
2.069e+30	4.302e+20	2.744e+20	-1.952e+06	-3.887e+05
2.001e+30	4.955e+20	6.385e+20	-3.423e+06	-8.769e+05
1.963e+30	-1.694e+20	-3.264e+20	3.972e+06	-3.075e+06
1.961e+30	2.287e+20	-5.280e+20	-3.372e+06	-3.948e+06
1.963e+30	-5.826e+20	1.771e+20	-2.644e+06	-4.101e+06
1.926e+30	1.709e+20	-7.367e+20	-2.356e+06	4.194e+06
1.958e+30	4.676e+20	7.774e+20	2.583e+06	2.274e+06
1.972e+30	-3.652e+19	-2.911e+20	-3.053e+05	4.673e+06
2.052e+30	-7.640e+19	-6.942e+20	-4.784e+06	4.827e+06
1.965e+30	2.542e+20	-1.328e+20	-4.522e+06	4.776e+06
2.073e+30	-8.460e+20	1.285e+20	1.472e+06	3.002e+06
1.892e+30	-2.514e+20	6.070e+20	8.109e+04	-1.005e+06
1.907e+30	5.337e+18	1.690e+20	-2.018e+05	-3.283e+06
2.044e+30	4.223e+20	-3.636e+20	-1.317e+06	-1.644e+06
2.005e+30	-1.720e+20	-3.754e+20	2.210e+06	-5.327e+06
1.932e+30	7.880e+20	-4.463e+20	1.641e+06	2.251e+06
1.952e+30	-6.243e+19	2.319e+20	5.236e+06	2.320e+06
2.027e+30	-1.913e+20	-8.380e+20	-4.167e+06	4.594e+06
1.996e+30	1.856e+20	5.077e+18	2.034e+06	-3.042e+06
1.898e+30	-7.676e+20	-3.175e+20	-3.197e+06	3.187e+06
1.902e+30	-6.614e+20	5.603e+19	-3.280e+06	8.391e+05
1.902e+30	5.102e+20	3.356e+20	-4.761e+05	4.350e+06
2.036e+30	-6.280e+20	-5.987e+20	-2.115e+06	1.902e+06
1.899e+30	2.455e+20	-5.817e+20	3.133e+06	1.169e+06
1.957e+30	-4.106e+20	-2.557e+20	-9.865e+05	2.381e+06
2.078e+30	-9.004e+20	4.275e+20	7.172e+05	2.646e+06
1.989e+30	3.533e+20	3.755e+20	4.966e+06	-2.356e+06
2.053e+30	-3.937e+19	-2.242e+20	-5.043e+06	-3.349e+06
2.040e+30	-3.857e+20	-5.756e+20	-1.207e+06	-4.696e+06
1.980e+30	4.860e+20	-4.087e+20	2.235e+06	-1.362e+06
2.045e+30	-5.707e+20	7.987e+19	-1.612e+06	1.110e+06
1.958e+30	-2.280e+20	1.276e+19	-3.937e+06	-4.790e+06
1.942e+30	-5.751e+20	1.826e+20	-4.376e+06	-3.377e+06
2.007e+30	2.835e+19	3.672e+20	-4.709e+06	-4.632e+06
1.993e+30	-4.685e+20	-7.586e+20	-1.584e+06	3.293e+06
2.085e+30	2.244e+20	-1.381e+20	-1.666e+06	3.908e+06
2.042e+30	8.472e+20	-2.763e+20	-2.396e+06	4.069e+05
1.891e+30	-3.780e+20	-7.119e+20	2.228e+06	5.250e+06
2.051e+30	-5.604e+19	5.087e+19	-3.983e+06	7.470e+05
2.086e+30	-8.199e+20	-2.703e+20	4.667e+05	-3.434e+06
1.897e+30	-6.071e+20	-7.526e+20	-8.462e+05	-3.344e+06
2.052e+30	-2.775e+20	1.847e+20	-7.634e+05	1.663e+06
2.000e+30	1.251e+18	9.447e+20	4.719e+05	-4.286e+06
1.975e+30	8.023e+20	-9.186e+19	3.404e+06	-4.688e+06
1.962e+30	-6.562e+20	-1.037e+20	-2.655e+06	-1.038e+06
1.969e+30	-7.037e+20	-6.629e+20	-4.960e+06	-9.202e+05
2.049e+30	3.877e+20	-4.240e+19	1.175e+06	1.407e+06
2.028e+30	3.136e+20	-5.615e+20	2.120e+06	1.334e+06
1.993e+30	5.708e+20	-6.655e+20	-2.617e+06	3.853e+06
2.016e+30	3.342e+20	-5.661e+20	5.447e+06	-4.774e+06
1.943e+30	-4.168e+20	-1.050e+20	2.035e+06	-2.233e+06
2.064e+30	-7.247e+19	4.826e+17	-4.130e+06	3.202e+06
1.982e+30	4.190e+19	4.517e+20	-7.548e+05	5.343e+06
1.987e+30	5.243e+20	-5.077e+20	4.279e+06	-1.616e+06
1.927e+30	-2.378e+20	-1.772e+20	5.162e+06	5.315e+05
1.944e+30	-1.224e+20	3.166e+20	2.031e+06	-4.844e+06
2.076e+30	3.243e+20	-6.773e+20	-1.006e+06	3.053e+06
1.912e+30	4.488e+20	-1.887e+20	-1.439e+06	2.091e+06
2.066e+30	-3.634e+20	-2.074e+20	4.646e+06	-1.484e+06
2.077e+30	-1.540e+20	5.249e+20	1.618e+06	-2.392e+06
1.956e+30	5.680e+20	1.493e+20	-3.371e+06	3.577e+06
1.955e+30	-1.882e+20	-5.276e+20	-1.556e+06	2.661e+06
1.956e+30	5.247e+19	2.171e+20	3.319e+06	-1.600e+06
2.025e+30	6.732e+20	2.737e+20	-4.006e+06	-1.509e+06
2.026e+30	-7.304e+20	-2.912e+20	-4.251e+06	-2.864e+06
1.988e+30	9.243e+20	1.172e+20	1.707e+06	-2.705e+06
2.083e+30	8.555e+20	3.122e+20	-1.990e+06	1.156e+06
2.048e+30	-4.236e+19	3.934e+20	-3.867e+06	-3.894e+06
1.917e+30	3.391e+19	7.839e+20	3.524e+06	6.889e+05
2.003e+30	-7.168e+20	-5.243e+20	-4.442e+06	-3.238e+05
2.006e+30	8.611e+20	5.523e+19	-1.128e+05	-3.024e+06
2.014e+30	-6.655e+20	7.240e+20	4.042e+06	-5.015e+06
2.011e+30	-6.342e+20	6.598e+20	-8.244e+05	5.201e+06
1.991e+30	-4.444e+20	5.973e+20	-4.913e+06	1.562e+06
1.928e+30	-4.988e+20	6.597e+20	-3.338e+06	8.759e+05
2.081e+30	1.887e+20	2.508e+20	1.202e+06	-1.961e+06
2.063e+30	-5.380e+20	1.887e+20	-3.224e+06	3.301e+06
1.954e+30	-2.001e+19	2.276e+20	-1.066e+05	5.480e+06
2.057e+30	8.171e+20	-3.808e+20	4.679e+06	-5.224e+06
2.057e+30	-1.321e+19	8.591e+20	2.762e+06	5.288e+06
1.903e+30	-2.590e+20	2.996e+20	-2.498e+06	-2.914e+06
2.085e+30	2.125e+20	6.586e+20	-1.189e+06	4.897e+06
2.062e+30	-1.175e+20	-1.936e+20	-2.524e+06	-5.287e+06
1.966e+30	-6.322e+20	-4.890e+20	5.199e+06	3.905e+06
1.990e+30	6.811e+20	-4.645e+20	2.222e+06	3.999e+05
1.901e+30	-3.947e+20	4.694e+19	-1.854e+06	-4.641e+06
1.988e+30	6.258e+20	1.366e+20	-4.612e+06	1.437e+06
1.993e+30	8.627e+19	4.331e+20	-3.289e+06	-3.036e+06
1.919e+30	-3.155e+20	-6.245e+20	-3.043e+06	-4.342e+05
2.073e+30	-1.603e+18	2.115e+19	1.097e+06	-3.557e+06
2.055e+30	-3.866e+20	4.233e+20	1.376e+06	2.616e+06
2.038e+30	-8.298e+20	1.287e+20	2.116e+04	2.947e+06
1.933e+30	3.942e+20	6.257e+20	-3.668e+04	-3.300e+06
1.945e+30	-1.594e+20	-3.565e+20	5.211e+06	3.306e+06
1.996e+30	-6.449e+19	3.994e+20	-2.790e+06	4.053e+06
1.988e+30	-7.776e+20	-5.305e+20	-1.966e+06	4.819e+06
2.077e+30	3.008e+20	4.294e+19	-3.738e+05	2.361e+06
2.076e+30	2.242e+20	8.905e+19	4.202e+06	-2.557e+06
2.034e+30	-7.858e+20	3.528e+20	5.573e+05	-3.299e+06
2.019e+30	3.993e+20	5.752e+20	-4.926e+06	-2.566e+04
2.036e+30	-1.778e+20	3.416e+20	-4.212e+06	5.279e+06
2.009e+30	-3.471e+20	4.978e+18	4.052e+06	3.026e+06
2.020e+30	-7.722e+20	4.023e+20	2.222e+06	-3.709e+06
2.016e+30	-8.931e+19	-7.612e+20	2.231e+06	-1.049e+06
2.046e+30	-2.637e+20	-2.849e+20	-4.673e+06	-4.357e+06
1.930e+30	5.751e+20	8.101e+20	1.275e+05	-5.711e+05
2.088e+30	1.161e+20	-1.769e+20	2.798e+03	-3.401e+06
2.069e+30	2.497e+20	-6.969e+20	-2.658e+06	-3.039e+06
1.948e+30	5.497e+20	-2.093e+20	-4.948e+06	-2.043e+06
2.050e+30	-1.620e+20	-1.775e+20	-2.012e+06	1.445e+05
2.025e+30	6.013e+19	-1.411e+20	3.573e+06	6.273e+05
2.003e+30	-3.934e+20	-2.316e+20	-3.591e+06	4.650e+06
2.088e+30	1.220e+20	7.481e+20	3.793e+06	-1.069e+06
1.920e+30	2.400e+20	-2.668e+20	4.417e+06	2.166e+06
1.972e+30	6.136e+20	1.763e+20	-2.274e+06	-4.033e+06
1.901e+30	-2.117e+20	5.315e+20	4.455e+06	-5.467e+06
1.891e+30	3.273e+19	-1.153e+20	-4.327e+06	-3.744e+06
1.968e+30	7.896e+20	9.493e+18	-3.179e+06	-2.822e+06
2.086e+30	-4.912e+20	-6.213e+20	-1.823e+06	3.243e+06
1.932e+30	-5.224e+20	4.533e+20	-2.795e+06	4.902e+06
2.014e+30	-2.874e+20	2.966e+20	-3.516e+06	-4.491e+06
2.043e+30	-3.417e+20	-2.629e+20	4.523e+06	4.887e+06
1.947e+30	-1.252e+20	1.743e+20	5.559e+05	3.432e+06
1.929e+30	-3.645e+19	-1.487e+20	-2.492e+06	3.087e+06
1.955e+30	-5.964e+20	1.023e+20	-2.953e+06	-5.877e+05
2.018e+30	8.802e+19	-3.560e+20	8.013e+05	8.188e+05
1.933e+30	2.079e+19	-8.741e+20	-3.758e+05	1.520e+06
1.940e+30	-1.848e+18	-5.895e+20	5.055e+06	-4.738e+06
2.028e+30	-8.036e+20	1.379e+19	2.515e+06	-2.944e+06
1.992e+30	-1.218e+18	-4.131e+18	-3.410e+06	4.646e+05
1.977e+30	-4.306e+19	2.781e+19	3.907e+06	3.209e+06
1.993e+30	4.747e+20	4.031e+20	2.032e+06	-2.574e+05
1.982e+30	3.609e+20	1.822e+20	-1.944e+06	5.217e+06
1.989e+30	2.493e+20	-1.816e+20	3.854e+06	-4.073e+06
1.930e+30	-2.430e+20	3.219e+20	-5.284e+06	4.623e+06
1.961e+30	3.832e+20	-3.485e+20	-1.302e+06	-2.748e+06
2.022e+30	8.876e+18	-3.859e+20	6.203e+05	-3.315e+06
2.067e+30	-7.840e+20	1.589e+20	4.764e+06	2.852e+06
1.909e+30	-1.734e+20	-6.094e+20	-1.634e+06	5.353e+05
1.894e+30	-8.450e+20	2.982e+20	2.154e+05	-3.738e+06
2.027e+30	-1.286e+19	9.278e+20	3.556e+06	-3.502e+05
1.892e+30	-1.014e+20	3.985e+19	-1.969e+06	3.392e+06
1.968e+30	2.293e+19	-2.190e+19	-1.077e+06	-4.477e+06
1.899e+30	-2.658e+20	-4.096e+20	5.985e+05	-2.357e+06
2.078e+30	8.210e+20	2.069e+20	2.276e+06	4.802e+06
1.903e+30	3.023e+20	-2.480e+20	-5.150e+06	-1.026e+06
2.061e+30	4.274e+20	-1.866e+20	-4.937e+06	-5.154e+06
1.960e+30	8.960e+20	1.664e+20	-3.918e+06	6.389e+05
1.916e+30	-5.100e+20	2.666e+20	-5.294e+06	1.514e+06
1.935e+30	-1.931e+20	-8.199e+20	2.143e+06	-3.386e+06
1.976e+30	5.869e+20	6.933e+20	5.458e+06	4.396e+06
1.991e+30	-2.973e+20	2.792e+20	-1.104e+06	4.847e+05
2.047e+30	3.116e+20	-4.080e+20	5.356e+06	3.666e+06
2.058e+30	-3.932e+20	-4.336e+19	-5.317e+06	-3.042e+06
2.056e+30	-8.896e+19	1.516e+20	-2.239e+06	-3.029e+06
